filename,x_box,y_box,w,h,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
993.jpg,274.0,271.0,137.5,110.0,411.25,271.25,273.75,271.25,273.75,381.25,411.25,381.25,411.25,271.25
1919.jpg,226.0,246.0,102.5,132.5,328.75,246.25,226.25,246.25,226.25,378.75,328.75,378.75,328.75,246.25
865.jpg,129.0,331.0,106.25,107.5,235.0,331.25,128.75,331.25,128.75,438.75,235.0,438.75,235.0,331.25
324.jpg,148.0,159.0,152.5,158.75,300.0,158.75,147.5,158.75,147.5,317.5,300.0,317.5,300.0,158.75
2130.jpg,238.0,281.0,81.25,95.0,318.75,281.25,237.5,281.25,237.5,376.25,318.75,376.25,318.75,281.25
771.jpg,236.0,310.0,71.25,88.75,307.5,310.0,236.25,310.0,236.25,398.75,307.5,398.75,307.5,310.0
1453.jpg,285.0,346.0,78.75,148.75,363.75,346.25,285.0,346.25,285.0,495.0,363.75,495.0,363.75,346.25
464.jpg,248.0,348.0,91.25,98.75,338.75,347.5,247.5,347.5,247.5,446.25,338.75,446.25,338.75,347.5
567.jpg,285.0,243.0,42.5,50.0,327.5,242.5,285.0,242.5,285.0,292.5,327.5,292.5,327.5,242.5
1793.jpg,310.0,260.0,168.75,170.0,478.75,260.0,310.0,260.0,310.0,430.0,478.75,430.0,478.75,260.0
634.jpg,289.0,236.0,95.0,108.75,383.75,236.25,288.75,236.25,288.75,345.0,383.75,345.0,383.75,236.25
1956.jpg,176.0,263.0,95.0,86.25,271.25,262.5,176.25,262.5,176.25,348.75,271.25,348.75,271.25,262.5
1650.jpg,283.0,208.0,43.75,45.0,326.25,207.5,282.5,207.5,282.5,252.5,326.25,252.5,326.25,207.5
259.jpg,178.0,326.0,183.75,170.0,361.25,326.25,177.5,326.25,177.5,496.25,361.25,496.25,361.25,326.25
1176.jpg,328.0,279.0,103.75,115.0,431.25,278.75,327.5,278.75,327.5,393.75,431.25,393.75,431.25,278.75
965.jpg,291.0,226.0,68.75,56.25,360.0,226.25,291.25,226.25,291.25,282.5,360.0,282.5,360.0,226.25
1856.jpg,223.0,256.0,116.25,115.0,338.75,256.25,222.5,256.25,222.5,371.25,338.75,371.25,338.75,256.25
185.jpg,293.0,230.0,80.0,112.5,372.5,230.0,292.5,230.0,292.5,342.5,372.5,342.5,372.5,230.0
1132.jpg,81.0,189.0,137.5,145.0,218.75,188.75,81.25,188.75,81.25,333.75,218.75,333.75,218.75,188.75
212.jpg,79,316,150,110,228.75,316.25,78.75,316.25,78.75,426.25,228.75,426.25,228.75,316.25
1635.jpg,351.0,281.0,57.5,101.25,408.75,281.25,351.25,281.25,351.25,382.5,408.75,382.5,408.75,281.25
1058.jpg,196.0,400.0,63.75,80.0,260.0,400.0,196.25,400.0,196.25,480.0,260.0,480.0,260.0,400.0
321.jpg,190.0,255.0,100.0,112.5,290.0,255.0,190.0,255.0,190.0,367.5,290.0,367.5,290.0,255.0
134.jpg,255.0,259.0,61.25,110.0,316.25,258.75,255.0,258.75,255.0,368.75,316.25,368.75,316.25,258.75
96.jpg,204.0,225.0,117.5,125.0,321.25,225.0,203.75,225.0,203.75,350.0,321.25,350.0,321.25,225.0
2052.jpg,359.0,231.0,65.0,78.75,423.75,231.25,358.75,231.25,358.75,310.0,423.75,310.0,423.75,231.25
1110.jpg,153.0,324.0,160.0,121.25,312.5,323.75,152.5,323.75,152.5,445.0,312.5,445.0,312.5,323.75
2063.jpg,359.0,374.0,102.5,101.25,461.25,373.75,358.75,373.75,358.75,475.0,461.25,475.0,461.25,373.75
1683.jpg,121.0,155.0,138.75,120.0,260.0,155.0,121.25,155.0,121.25,275.0,260.0,275.0,260.0,155.0
188.jpg,314.0,319.0,111.25,101.25,425.0,318.75,313.75,318.75,313.75,420.0,425.0,420.0,425.0,318.75
1582.jpg,351.0,254.0,185.0,121.25,536.25,253.75,351.25,253.75,351.25,375.0,536.25,375.0,536.25,253.75
618.jpg,321.0,160.0,135.0,132.5,456.25,160.0,321.25,160.0,321.25,292.5,456.25,292.5,456.25,160.0
1505.jpg,226.0,270.0,186.25,151.25,412.5,270.0,226.25,270.0,226.25,421.25,412.5,421.25,412.5,270.0
1990.jpg,218.0,410.0,52.5,50.0,270.0,410.0,217.5,410.0,217.5,460.0,270.0,460.0,270.0,410.0
1931.jpg,195.0,168.0,127.5,136.25,322.5,167.5,195.0,167.5,195.0,303.75,322.5,303.75,322.5,167.5
1448.jpg,296.0,276.0,113.75,96.25,410.0,276.25,296.25,276.25,296.25,372.5,410.0,372.5,410.0,276.25
1714.jpg,353.0,276.0,71.25,76.25,423.75,276.25,352.5,276.25,352.5,352.5,423.75,352.5,423.75,276.25
210.jpg,176.0,351.0,187.5,150.0,363.75,351.25,176.25,351.25,176.25,501.25,363.75,501.25,363.75,351.25
1489.jpg,271.0,165.0,163.75,117.5,435.0,165.0,271.25,165.0,271.25,282.5,435.0,282.5,435.0,165.0
2115.jpg,145.0,304.0,242.5,190.0,387.5,303.75,145.0,303.75,145.0,493.75,387.5,493.75,387.5,303.75
1575.jpg,268.0,266.0,120.0,98.75,387.5,266.25,267.5,266.25,267.5,365.0,387.5,365.0,387.5,266.25
220.jpg,255.0,221.0,108.75,82.5,363.75,221.25,255.0,221.25,255.0,303.75,363.75,303.75,363.75,221.25
1235.jpg,234.0,243.0,227.5,145.0,461.25,242.5,233.75,242.5,233.75,387.5,461.25,387.5,461.25,242.5
237.jpg,394.0,274.0,77.5,100.0,471.25,273.75,393.75,273.75,393.75,373.75,471.25,373.75,471.25,273.75
1473.jpg,303.0,278.0,61.25,80.0,363.75,277.5,302.5,277.5,302.5,357.5,363.75,357.5,363.75,277.5
611.jpg,239.0,139.0,148.75,162.5,387.5,138.75,238.75,138.75,238.75,301.25,387.5,301.25,387.5,138.75
298.jpg,205.0,400.0,92.5,106.25,297.5,400.0,205.0,400.0,205.0,506.25,297.5,506.25,297.5,400.0
581.jpg,311.0,268.0,137.5,137.5,448.75,267.5,311.25,267.5,311.25,405.0,448.75,405.0,448.75,267.5
1044.jpg,221.0,276.0,86.25,81.25,307.5,276.25,221.25,276.25,221.25,357.5,307.5,357.5,307.5,276.25
275.jpg,331.0,401.0,82.5,80.0,413.75,401.25,331.25,401.25,331.25,481.25,413.75,481.25,413.75,401.25
891.jpg,280.0,304.0,147.5,117.5,427.5,303.75,280.0,303.75,280.0,421.25,427.5,421.25,427.5,303.75
1637.jpg,98.0,294.0,67.5,53.75,165.0,293.75,97.5,293.75,97.5,347.5,165.0,347.5,165.0,293.75
13.jpg,255.0,173.0,141.25,162.5,396.25,172.5,255.0,172.5,255.0,335.0,396.25,335.0,396.25,172.5
1896.jpg,309.0,266.0,93.75,105.0,402.5,266.25,308.75,266.25,308.75,371.25,402.5,371.25,402.5,266.25
1937.jpg,291.0,223.0,111.25,101.25,402.5,222.5,291.25,222.5,291.25,323.75,402.5,323.75,402.5,222.5
561.jpg,149.0,278.0,105.0,141.25,253.75,277.5,148.75,277.5,148.75,418.75,253.75,418.75,253.75,277.5
1905.jpg,293.0,289.0,46.25,53.75,338.75,288.75,292.5,288.75,292.5,342.5,338.75,342.5,338.75,288.75
409.jpg,264.0,364.0,130.0,147.5,393.75,363.75,263.75,363.75,263.75,511.25,393.75,511.25,393.75,363.75
772.jpg,289.0,225.0,66.25,63.75,355.0,225.0,288.75,225.0,288.75,288.75,355.0,288.75,355.0,225.0
426.jpg,198.0,171.0,115.0,82.5,312.5,171.25,197.5,171.25,197.5,253.75,312.5,253.75,312.5,171.25
429.jpg,206.0,245.0,91.25,83.75,297.5,245.0,206.25,245.0,206.25,328.75,297.5,328.75,297.5,245.0
1769.jpg,255.0,251.0,217.5,151.25,472.5,251.25,255.0,251.25,255.0,402.5,472.5,402.5,472.5,251.25
1379.jpg,255.0,268.0,52.5,107.5,307.5,267.5,255.0,267.5,255.0,375.0,307.5,375.0,307.5,267.5
1027.jpg,249.0,276.0,90.0,68.75,338.75,276.25,248.75,276.25,248.75,345.0,338.75,345.0,338.75,276.25
2073.jpg,218.0,223.0,191.25,202.5,408.75,222.5,217.5,222.5,217.5,425.0,408.75,425.0,408.75,222.5
602.jpg,134.0,308.0,143.75,136.25,277.5,307.5,133.75,307.5,133.75,443.75,277.5,443.75,277.5,307.5
527.jpg,274.0,199.0,117.5,91.25,391.25,198.75,273.75,198.75,273.75,290.0,391.25,290.0,391.25,198.75
973.jpg,220.0,298.0,63.75,82.5,283.75,297.5,220.0,297.5,220.0,380.0,283.75,380.0,283.75,297.5
809.jpg,214.0,233.0,153.75,171.25,367.5,232.5,213.75,232.5,213.75,403.75,367.5,403.75,367.5,232.5
1376.jpg,305.0,266.0,76.25,65.0,381.25,266.25,305.0,266.25,305.0,331.25,381.25,331.25,381.25,266.25
361.jpg,315.0,189.0,157.5,152.5,472.5,188.75,315.0,188.75,315.0,341.25,472.5,341.25,472.5,188.75
1936.jpg,216.0,204.0,125.0,92.5,341.25,203.75,216.25,203.75,216.25,296.25,341.25,296.25,341.25,203.75
105.jpg,184.0,171.0,135.0,103.75,318.75,171.25,183.75,171.25,183.75,275.0,318.75,275.0,318.75,171.25
1089.jpg,51.0,360.0,90.0,77.5,141.25,360.0,51.25,360.0,51.25,437.5,141.25,437.5,141.25,360.0
121.jpg,164.0,356.0,157.5,137.5,321.25,356.25,163.75,356.25,163.75,493.75,321.25,493.75,321.25,356.25
1824.jpg,80.0,308.0,162.5,155.0,242.5,307.5,80.0,307.5,80.0,462.5,242.5,462.5,242.5,307.5
1133.jpg,349.0,214.0,75.0,97.5,423.75,213.75,348.75,213.75,348.75,311.25,423.75,311.25,423.75,213.75
1113.jpg,228.0,271.0,70.0,81.25,297.5,271.25,227.5,271.25,227.5,352.5,297.5,352.5,297.5,271.25
2093.jpg,314.0,310.0,98.75,116.25,412.5,310.0,313.75,310.0,313.75,426.25,412.5,426.25,412.5,310.0
1298.jpg,155.0,174.0,216.25,263.75,371.25,173.75,155.0,173.75,155.0,437.5,371.25,437.5,371.25,173.75
1433.jpg,321,229,55,70,376.25,228.75,321.25,228.75,321.25,298.75,376.25,298.75,376.25,228.75
115.jpg,288.0,260.0,93.75,98.75,381.25,260.0,287.5,260.0,287.5,358.75,381.25,358.75,381.25,260.0
1467.jpg,281.0,213.0,142.5,101.25,423.75,212.5,281.25,212.5,281.25,313.75,423.75,313.75,423.75,212.5
548.jpg,138.0,298.0,372.5,111.25,510.0,297.5,137.5,297.5,137.5,408.75,510.0,408.75,510.0,297.5
759.jpg,309.0,200.0,157.5,135.0,466.25,200.0,308.75,200.0,308.75,335.0,466.25,335.0,466.25,200.0
1774.jpg,288.0,280.0,100.0,82.5,387.5,280.0,287.5,280.0,287.5,362.5,387.5,362.5,387.5,280.0
1883.jpg,244.0,270.0,72.5,72.5,316.25,270.0,243.75,270.0,243.75,342.5,316.25,342.5,316.25,270.0
450.jpg,198.0,398.0,93.75,92.5,291.25,397.5,197.5,397.5,197.5,490.0,291.25,490.0,291.25,397.5
1310.jpg,250.0,299.0,62.5,76.25,312.5,298.75,250.0,298.75,250.0,375.0,312.5,375.0,312.5,298.75
1220.jpg,335.0,270.0,62.5,81.25,397.5,270.0,335.0,270.0,335.0,351.25,397.5,351.25,397.5,270.0
1381.jpg,265.0,294.0,55.0,73.75,320.0,293.75,265.0,293.75,265.0,367.5,320.0,367.5,320.0,293.75
1179.jpg,273.0,271.0,75.0,93.75,347.5,271.25,272.5,271.25,272.5,365.0,347.5,365.0,347.5,271.25
1255.jpg,370.0,231.0,60.0,58.75,430.0,231.25,370.0,231.25,370.0,290.0,430.0,290.0,430.0,231.25
582.jpg,124.0,164.0,180.0,157.5,303.75,163.75,123.75,163.75,123.75,321.25,303.75,321.25,303.75,163.75
1425.jpg,338.0,270.0,62.5,120.0,400.0,270.0,337.5,270.0,337.5,390.0,400.0,390.0,400.0,270.0
1087.jpg,139.0,173.0,207.5,220.0,346.25,172.5,138.75,172.5,138.75,392.5,346.25,392.5,346.25,172.5
1404.jpg,105.0,210.0,151.25,157.5,256.25,210.0,105.0,210.0,105.0,367.5,256.25,367.5,256.25,210.0
1736.jpg,194,324,100,150,293.75,323.75,193.75,323.75,193.75,473.75,293.75,473.75,293.75,323.75
1406.jpg,245.0,250.0,93.75,143.75,338.75,250.0,245.0,250.0,245.0,393.75,338.75,393.75,338.75,250.0
2074.jpg,246.0,306.0,136.25,276.25,382.5,306.25,246.25,306.25,246.25,582.5,382.5,582.5,382.5,306.25
964.jpg,335.0,324.0,60.0,73.75,395.0,323.75,335.0,323.75,335.0,397.5,395.0,397.5,395.0,323.75
1251.jpg,316.0,270.0,82.5,83.75,398.75,270.0,316.25,270.0,316.25,353.75,398.75,353.75,398.75,270.0
555.jpg,219.0,260.0,106.25,101.25,325.0,260.0,218.75,260.0,218.75,361.25,325.0,361.25,325.0,260.0
2098.jpg,214.0,271.0,90.0,83.75,303.75,271.25,213.75,271.25,213.75,355.0,303.75,355.0,303.75,271.25
1738.jpg,355.0,394.0,98.75,86.25,453.75,393.75,355.0,393.75,355.0,480.0,453.75,480.0,453.75,393.75
715.jpg,143.0,336.0,111.25,88.75,253.75,336.25,142.5,336.25,142.5,425.0,253.75,425.0,253.75,336.25
532.jpg,101.0,326.0,190.0,172.5,291.25,326.25,101.25,326.25,101.25,498.75,291.25,498.75,291.25,326.25
590.jpg,428.0,385.0,57.5,50.0,485.0,385.0,427.5,385.0,427.5,435.0,485.0,435.0,485.0,385.0
925.jpg,239.0,175.0,176.25,140.0,415.0,175.0,238.75,175.0,238.75,315.0,415.0,315.0,415.0,175.0
1442.jpg,159.0,143.0,86.25,96.25,245.0,142.5,158.75,142.5,158.75,238.75,245.0,238.75,245.0,142.5
1052.jpg,235.0,291.0,66.25,85.0,301.25,291.25,235.0,291.25,235.0,376.25,301.25,376.25,301.25,291.25
427.jpg,214.0,273.0,116.25,115.0,330.0,272.5,213.75,272.5,213.75,387.5,330.0,387.5,330.0,272.5
816.jpg,323.0,255.0,42.5,63.75,365.0,255.0,322.5,255.0,322.5,318.75,365.0,318.75,365.0,255.0
1173.jpg,315.0,214.0,85.0,88.75,400.0,213.75,315.0,213.75,315.0,302.5,400.0,302.5,400.0,213.75
342.jpg,281.0,274.0,77.5,68.75,358.75,273.75,281.25,273.75,281.25,342.5,358.75,342.5,358.75,273.75
807.jpg,270.0,236.0,131.25,121.25,401.25,236.25,270.0,236.25,270.0,357.5,401.25,357.5,401.25,236.25
1271.jpg,364.0,263.0,83.75,101.25,447.5,262.5,363.75,262.5,363.75,363.75,447.5,363.75,447.5,262.5
63.jpg,246.0,284.0,62.5,72.5,308.75,283.75,246.25,283.75,246.25,356.25,308.75,356.25,308.75,283.75
1401.jpg,314.0,206.0,60.0,78.75,373.75,206.25,313.75,206.25,313.75,285.0,373.75,285.0,373.75,206.25
831.jpg,374.0,230.0,86.25,117.5,460.0,230.0,373.75,230.0,373.75,347.5,460.0,347.5,460.0,230.0
986.jpg,170.0,186.0,92.5,48.75,262.5,186.25,170.0,186.25,170.0,235.0,262.5,235.0,262.5,186.25
1234.jpg,325.0,268.0,130.0,108.75,455.0,267.5,325.0,267.5,325.0,376.25,455.0,376.25,455.0,267.5
1994.jpg,178.0,254.0,93.75,90.0,271.25,253.75,177.5,253.75,177.5,343.75,271.25,343.75,271.25,253.75
1288.jpg,306.0,273.0,91.25,87.5,397.5,272.5,306.25,272.5,306.25,360.0,397.5,360.0,397.5,272.5
1874.jpg,229.0,335.0,147.5,135.0,376.25,335.0,228.75,335.0,228.75,470.0,376.25,470.0,376.25,335.0
1784.jpg,261.0,281.0,51.25,68.75,312.5,281.25,261.25,281.25,261.25,350.0,312.5,350.0,312.5,281.25
840.jpg,251.0,366.0,43.75,53.75,295.0,366.25,251.25,366.25,251.25,420.0,295.0,420.0,295.0,366.25
829.jpg,206.0,271.0,193.75,168.75,400.0,271.25,206.25,271.25,206.25,440.0,400.0,440.0,400.0,271.25
1412.jpg,328.0,205.0,88.75,95.0,416.25,205.0,327.5,205.0,327.5,300.0,416.25,300.0,416.25,205.0
905.jpg,373,393,105,95,477.5,392.5,372.5,392.5,372.5,487.5,477.5,487.5,477.5,392.5
1331.jpg,268.0,223.0,162.5,246.25,430.0,222.5,267.5,222.5,267.5,468.75,430.0,468.75,430.0,222.5
2122.jpg,283.0,235.0,75.0,71.25,357.5,235.0,282.5,235.0,282.5,306.25,357.5,306.25,357.5,235.0
383.jpg,260,233,210,215,470.0,232.5,260.0,232.5,260.0,447.5,470.0,447.5,470.0,232.5
480.jpg,209.0,293.0,203.75,137.5,412.5,292.5,208.75,292.5,208.75,430.0,412.5,430.0,412.5,292.5
535.jpg,294.0,235.0,58.75,61.25,352.5,235.0,293.75,235.0,293.75,296.25,352.5,296.25,352.5,235.0
23.jpg,380.0,256.0,73.75,80.0,453.75,256.25,380.0,256.25,380.0,336.25,453.75,336.25,453.75,256.25
1779.jpg,186,169,95,95,281.25,168.75,186.25,168.75,186.25,263.75,281.25,263.75,281.25,168.75
529.jpg,280.0,314.0,212.5,170.0,492.5,313.75,280.0,313.75,280.0,483.75,492.5,483.75,492.5,313.75
198.jpg,301.0,256.0,81.25,96.25,382.5,256.25,301.25,256.25,301.25,352.5,382.5,352.5,382.5,256.25
49.jpg,276.0,263.0,81.25,51.25,357.5,262.5,276.25,262.5,276.25,313.75,357.5,313.75,357.5,262.5
173.jpg,349,214,80,110,428.75,213.75,348.75,213.75,348.75,323.75,428.75,323.75,428.75,213.75
1565.jpg,103.0,300.0,171.25,151.25,273.75,300.0,102.5,300.0,102.5,451.25,273.75,451.25,273.75,300.0
420.jpg,276.0,431.0,176.25,97.5,452.5,431.25,276.25,431.25,276.25,528.75,452.5,528.75,452.5,431.25
1973.jpg,316.0,213.0,205.0,173.75,521.25,212.5,316.25,212.5,316.25,386.25,521.25,386.25,521.25,212.5
1692.jpg,315.0,245.0,65.0,77.5,380.0,245.0,315.0,245.0,315.0,322.5,380.0,322.5,380.0,245.0
1558.jpg,331.0,231.0,66.25,75.0,397.5,231.25,331.25,231.25,331.25,306.25,397.5,306.25,397.5,231.25
1861.jpg,110.0,243.0,113.75,116.25,223.75,242.5,110.0,242.5,110.0,358.75,223.75,358.75,223.75,242.5
458.jpg,235.0,268.0,88.75,98.75,323.75,267.5,235.0,267.5,235.0,366.25,323.75,366.25,323.75,267.5
71.jpg,268.0,264.0,123.75,117.5,391.25,263.75,267.5,263.75,267.5,381.25,391.25,381.25,391.25,263.75
1846.jpg,218.0,185.0,142.5,102.5,360.0,185.0,217.5,185.0,217.5,287.5,360.0,287.5,360.0,185.0
1869.jpg,145,144,185,165,330.0,143.75,145.0,143.75,145.0,308.75,330.0,308.75,330.0,143.75
410.jpg,320.0,295.0,63.75,73.75,383.75,295.0,320.0,295.0,320.0,368.75,383.75,368.75,383.75,295.0
2017.jpg,229.0,366.0,75.0,67.5,303.75,366.25,228.75,366.25,228.75,433.75,303.75,433.75,303.75,366.25
445.jpg,190.0,150.0,71.25,71.25,261.25,150.0,190.0,150.0,190.0,221.25,261.25,221.25,261.25,150.0
818.jpg,139.0,175.0,156.25,185.0,295.0,175.0,138.75,175.0,138.75,360.0,295.0,360.0,295.0,175.0
1543.jpg,283.0,253.0,130.0,118.75,412.5,252.5,282.5,252.5,282.5,371.25,412.5,371.25,412.5,252.5
1131.jpg,145.0,339.0,95.0,68.75,240.0,338.75,145.0,338.75,145.0,407.5,240.0,407.5,240.0,338.75
1954.jpg,76.0,189.0,101.25,120.0,177.5,188.75,76.25,188.75,76.25,308.75,177.5,308.75,177.5,188.75
893.jpg,266.0,238.0,126.25,122.5,392.5,237.5,266.25,237.5,266.25,360.0,392.5,360.0,392.5,237.5
1057.jpg,140.0,195.0,181.25,102.5,321.25,195.0,140.0,195.0,140.0,297.5,321.25,297.5,321.25,195.0
1814.jpg,180.0,320.0,125.0,128.75,305.0,320.0,180.0,320.0,180.0,448.75,305.0,448.75,305.0,320.0
1763.jpg,339.0,283.0,60.0,57.5,398.75,282.5,338.75,282.5,338.75,340.0,398.75,340.0,398.75,282.5
256.jpg,341.0,238.0,77.5,76.25,418.75,237.5,341.25,237.5,341.25,313.75,418.75,313.75,418.75,237.5
1564.jpg,335.0,275.0,46.25,56.25,381.25,275.0,335.0,275.0,335.0,331.25,381.25,331.25,381.25,275.0
1620.jpg,371.0,229.0,52.5,76.25,423.75,228.75,371.25,228.75,371.25,305.0,423.75,305.0,423.75,228.75
1615.jpg,363.0,231.0,91.25,80.0,453.75,231.25,362.5,231.25,362.5,311.25,453.75,311.25,453.75,231.25
1915.jpg,114.0,313.0,111.25,162.5,225.0,312.5,113.75,312.5,113.75,475.0,225.0,475.0,225.0,312.5
2023.jpg,466.0,213.0,71.25,57.5,537.5,212.5,466.25,212.5,466.25,270.0,537.5,270.0,537.5,212.5
1221.jpg,224.0,268.0,123.75,92.5,347.5,267.5,223.75,267.5,223.75,360.0,347.5,360.0,347.5,267.5
20.jpg,268.0,326.0,82.5,127.5,350.0,326.25,267.5,326.25,267.5,453.75,350.0,453.75,350.0,326.25
1985.jpg,291.0,286.0,87.5,82.5,378.75,286.25,291.25,286.25,291.25,368.75,378.75,368.75,378.75,286.25
1114.jpg,224.0,281.0,51.25,68.75,275.0,281.25,223.75,281.25,223.75,350.0,275.0,350.0,275.0,281.25
381.jpg,281.0,229.0,101.25,72.5,382.5,228.75,281.25,228.75,281.25,301.25,382.5,301.25,382.5,228.75
1979.jpg,101.0,338.0,126.25,123.75,227.5,337.5,101.25,337.5,101.25,461.25,227.5,461.25,227.5,337.5
552.jpg,278.0,280.0,82.5,93.75,360.0,280.0,277.5,280.0,277.5,373.75,360.0,373.75,360.0,280.0
1694.jpg,333.0,235.0,67.5,65.0,400.0,235.0,332.5,235.0,332.5,300.0,400.0,300.0,400.0,235.0
2081.jpg,254.0,314.0,77.5,67.5,331.25,313.75,253.75,313.75,253.75,381.25,331.25,381.25,331.25,313.75
1481.jpg,81.0,235.0,105.0,98.75,186.25,235.0,81.25,235.0,81.25,333.75,186.25,333.75,186.25,235.0
433.jpg,335.0,235.0,91.25,77.5,426.25,235.0,335.0,235.0,335.0,312.5,426.25,312.5,426.25,235.0
888.jpg,204.0,269.0,93.75,83.75,297.5,268.75,203.75,268.75,203.75,352.5,297.5,352.5,297.5,268.75
674.jpg,289.0,389.0,105.0,51.25,393.75,388.75,288.75,388.75,288.75,440.0,393.75,440.0,393.75,388.75
943.jpg,281.0,253.0,75.0,127.5,356.25,252.5,281.25,252.5,281.25,380.0,356.25,380.0,356.25,252.5
788.jpg,178.0,300.0,156.25,207.5,333.75,300.0,177.5,300.0,177.5,507.5,333.75,507.5,333.75,300.0
2114.jpg,204.0,181.0,215.0,152.5,418.75,181.25,203.75,181.25,203.75,333.75,418.75,333.75,418.75,181.25
1005.jpg,374.0,221.0,101.25,106.25,475.0,221.25,373.75,221.25,373.75,327.5,475.0,327.5,475.0,221.25
374.jpg,285.0,239.0,106.25,147.5,391.25,238.75,285.0,238.75,285.0,386.25,391.25,386.25,391.25,238.75
270.jpg,289.0,350.0,182.5,137.5,471.25,350.0,288.75,350.0,288.75,487.5,471.25,487.5,471.25,350.0
1280.jpg,231.0,305.0,52.5,57.5,283.75,305.0,231.25,305.0,231.25,362.5,283.75,362.5,283.75,305.0
1576.jpg,324.0,196.0,88.75,93.75,412.5,196.25,323.75,196.25,323.75,290.0,412.5,290.0,412.5,196.25
695.jpg,365.0,145.0,87.5,110.0,452.5,145.0,365.0,145.0,365.0,255.0,452.5,255.0,452.5,145.0
2018.jpg,153.0,313.0,177.5,143.75,330.0,312.5,152.5,312.5,152.5,456.25,330.0,456.25,330.0,312.5
432.jpg,334,350,60,80,393.75,350.0,333.75,350.0,333.75,430.0,393.75,430.0,393.75,350.0
543.jpg,139.0,151.0,138.75,127.5,277.5,151.25,138.75,151.25,138.75,278.75,277.5,278.75,277.5,151.25
25.jpg,214.0,259.0,107.5,126.25,321.25,258.75,213.75,258.75,213.75,385.0,321.25,385.0,321.25,258.75
1431.jpg,191.0,413.0,80.0,62.5,271.25,412.5,191.25,412.5,191.25,475.0,271.25,475.0,271.25,412.5
1953.jpg,216.0,228.0,115.0,108.75,331.25,227.5,216.25,227.5,216.25,336.25,331.25,336.25,331.25,227.5
78.jpg,209.0,210.0,100.0,186.25,308.75,210.0,208.75,210.0,208.75,396.25,308.75,396.25,308.75,210.0
366.jpg,270.0,256.0,150.0,131.25,420.0,256.25,270.0,256.25,270.0,387.5,420.0,387.5,420.0,256.25
1437.jpg,89.0,248.0,170.0,203.75,258.75,247.5,88.75,247.5,88.75,451.25,258.75,451.25,258.75,247.5
32.jpg,253.0,259.0,122.5,106.25,375.0,258.75,252.5,258.75,252.5,365.0,375.0,365.0,375.0,258.75
544.jpg,303.0,293.0,78.75,73.75,381.25,292.5,302.5,292.5,302.5,366.25,381.25,366.25,381.25,292.5
1202.jpg,239.0,208.0,57.5,66.25,296.25,207.5,238.75,207.5,238.75,273.75,296.25,273.75,296.25,207.5
508.jpg,356.0,255.0,106.25,90.0,462.5,255.0,356.25,255.0,356.25,345.0,462.5,345.0,462.5,255.0
1054.jpg,326.0,279.0,123.75,73.75,450.0,278.75,326.25,278.75,326.25,352.5,450.0,352.5,450.0,278.75
2123.jpg,274.0,238.0,100.0,131.25,373.75,237.5,273.75,237.5,273.75,368.75,373.75,368.75,373.75,237.5
1463.jpg,76.0,205.0,223.75,216.25,300.0,205.0,76.25,205.0,76.25,421.25,300.0,421.25,300.0,205.0
163.jpg,289.0,353.0,125.0,141.25,413.75,352.5,288.75,352.5,288.75,493.75,413.75,493.75,413.75,352.5
203.jpg,234.0,345.0,126.25,125.0,360.0,345.0,233.75,345.0,233.75,470.0,360.0,470.0,360.0,345.0
841.jpg,165.0,310.0,157.5,163.75,322.5,310.0,165.0,310.0,165.0,473.75,322.5,473.75,322.5,310.0
1630.jpg,301.0,309.0,58.75,71.25,360.0,308.75,301.25,308.75,301.25,380.0,360.0,380.0,360.0,308.75
471.jpg,269.0,279.0,71.25,88.75,340.0,278.75,268.75,278.75,268.75,367.5,340.0,367.5,340.0,278.75
1107.jpg,274.0,178.0,122.5,123.75,396.25,177.5,273.75,177.5,273.75,301.25,396.25,301.25,396.25,177.5
305.jpg,269.0,270.0,82.5,100.0,351.25,270.0,268.75,270.0,268.75,370.0,351.25,370.0,351.25,270.0
974.jpg,241.0,269.0,67.5,88.75,308.75,268.75,241.25,268.75,241.25,357.5,308.75,357.5,308.75,268.75
1659.jpg,203.0,275.0,211.25,195.0,413.75,275.0,202.5,275.0,202.5,470.0,413.75,470.0,413.75,275.0
2127.jpg,376.0,234.0,58.75,56.25,435.0,233.75,376.25,233.75,376.25,290.0,435.0,290.0,435.0,233.75
192.jpg,169,275,115,105,283.75,275.0,168.75,275.0,168.75,380.0,283.75,380.0,283.75,275.0
1760.jpg,271.0,263.0,151.25,198.75,422.5,262.5,271.25,262.5,271.25,461.25,422.5,461.25,422.5,262.5
1084.jpg,194.0,239.0,115.0,146.25,308.75,238.75,193.75,238.75,193.75,385.0,308.75,385.0,308.75,238.75
1670.jpg,270.0,190.0,118.75,102.5,388.75,190.0,270.0,190.0,270.0,292.5,388.75,292.5,388.75,190.0
736.jpg,170.0,335.0,110.0,183.75,280.0,335.0,170.0,335.0,170.0,518.75,280.0,518.75,280.0,335.0
485.jpg,208.0,335.0,87.5,85.0,295.0,335.0,207.5,335.0,207.5,420.0,295.0,420.0,295.0,335.0
486.jpg,206.0,318.0,160.0,127.5,366.25,317.5,206.25,317.5,206.25,445.0,366.25,445.0,366.25,317.5
1555.jpg,334.0,335.0,61.25,77.5,395.0,335.0,333.75,335.0,333.75,412.5,395.0,412.5,395.0,335.0
